TimeStamp, CellandDirection, BSSID, SSID, Strength
1522851128958,C7D1,38:90:a5:37:42:d1,TUvisitor, -45
1522851128958,C7D1,38:90:a5:20:f0:fe,TUvisitor, -82
1522851128958,C7D1,38:90:a5:9d:11:10,eduroam, -72
1522851128958,C7D1,38:90:a5:37:40:8f,eduroam, -75
1522851128958,C7D1,50:0f:80:c0:ce:2f,eduroam, -87
1522851128958,C7D1,38:90:a5:37:40:80,eduroam, -62
1522851128958,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -87
1522851128958,C7D1,38:90:a5:20:e9:0f,eduroam, -68
1522851128958,C7D1,38:90:a5:8c:93:ee,TUvisitor, -83
1522851128958,C7D1,38:90:a5:37:40:8e,TUvisitor, -73
1522851128958,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -71
1522851128958,C7D1,50:0f:80:fd:7f:bf,eduroam, -91
1522851128958,C7D1,50:0f:80:e3:79:6f,eduroam, -72
1522851128958,C7D1,38:90:a5:9d:11:11,TUvisitor, -73
1522851128958,C7D1,38:90:a5:8c:93:ed,tudelft-dastud, -84
1522851128958,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -86
1522851128958,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -89
1522851128958,C7D1,38:90:a5:37:42:df,eduroam, -43
1522851128958,C7D1,50:0f:80:fd:7f:5f,eduroam, -86
1522851128958,C7D1,50:0f:80:fd:7f:51,TUvisitor, -78
1522851128958,C7D1,38:90:a5:20:e9:0e,TUvisitor, -69
1522851128958,C7D1,50:0f:80:e3:79:6e,TUvisitor, -72
1522851128958,C7D1,50:0f:80:fd:7f:be,TUvisitor, -90
1522851128958,C7D1,38:90:a5:20:e9:01,TUvisitor, -72
1522851128958,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -45
1522851128958,C7D1,50:0f:80:e3:79:61,TUvisitor, -69
1522851128958,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -86
1522851128958,C7D1,50:0f:80:e3:79:60,eduroam, -69
1522851128958,C7D1,38:90:a5:37:40:81,TUvisitor, -62
1522851128958,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -43
1522851128958,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851128958,C7D1,50:0f:80:c4:5f:6f,eduroam, -82
1522851128958,C7D1,50:0f:80:e3:74:20,eduroam, -73
1522851128958,C7D1,50:0f:80:e3:74:21,TUvisitor, -73
1522851128958,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -87
1522851123944,C7D1,38:90:a5:37:42:d0,eduroam, -44
1522851123944,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -72
1522851123944,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -84
1522851123944,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -81
1522851123944,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -82
1522851123944,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -67
1522851123944,C7D1,38:90:a5:37:42:d1,TUvisitor, -44
1522851123944,C7D1,38:90:a5:20:f0:fe,TUvisitor, -81
1522851123944,C7D1,38:90:a5:37:40:8f,eduroam, -72
1522851123944,C7D1,38:90:a5:9d:11:10,eduroam, -78
1522851123944,C7D1,50:0f:80:c0:ce:2f,eduroam, -86
1522851123944,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -84
1522851123944,C7D1,50:0f:80:c0:ce:21,TUvisitor, -79
1522851123944,C7D1,38:90:a5:37:40:80,eduroam, -64
1522851123944,C7D1,38:90:a5:8c:7c:d1,TUvisitor, -77
1522851123944,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -85
1522851123944,C7D1,38:90:a5:20:e9:0f,eduroam, -67
1522851123944,C7D1,38:90:a5:37:40:8e,TUvisitor, -72
1522851123944,C7D1,50:0f:80:e3:79:62,tudelft-dastud, -67
1522851123944,C7D1,50:0f:80:fd:7f:bf,eduroam, -87
1522851123944,C7D1,38:90:a5:9d:11:12,tudelft-dastud, -72
1522851123944,C7D1,50:0f:80:e3:79:6f,eduroam, -74
1522851123944,C7D1,38:90:a5:9d:11:11,TUvisitor, -72
1522851123944,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -85
1522851123944,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -86
1522851123944,C7D1,38:90:a5:37:42:df,eduroam, -44
1522851123944,C7D1,50:0f:80:fd:7f:5f,eduroam, -86
1522851123944,C7D1,38:90:a5:20:e9:0e,TUvisitor, -66
1522851123944,C7D1,50:0f:80:e3:79:6e,TUvisitor, -74
1522851123944,C7D1,50:0f:80:fd:7f:be,TUvisitor, -86
1522851123944,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -44
1522851123944,C7D1,50:0f:80:e3:79:61,TUvisitor, -67
1522851123944,C7D1,38:90:a5:20:f0:fd,tudelft-dastud, -81
1522851123944,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -86
1522851123944,C7D1,38:90:a5:37:40:82,tudelft-dastud, -64
1522851123944,C7D1,38:90:a5:8c:7c:de,TUvisitor, -86
1522851123944,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -44
1522851123944,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851123944,C7D1,50:0f:80:c4:5f:6f,eduroam, -79
1522851123944,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -86
1522851133958,C7D1,38:90:a5:37:42:d0,eduroam, -44
1522851133958,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -75
1522851133958,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -85
1522851133958,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -83
1522851133958,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -84
1522851133958,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -68
1522851133958,C7D1,38:90:a5:37:42:d1,TUvisitor, -44
1522851133958,C7D1,38:90:a5:20:f0:fe,TUvisitor, -83
1522851133958,C7D1,38:90:a5:9d:11:10,eduroam, -71
1522851133958,C7D1,38:90:a5:37:40:8f,eduroam, -76
1522851133958,C7D1,50:0f:80:c0:ce:2f,eduroam, -86
1522851133958,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -85
1522851133958,C7D1,50:0f:80:c4:60:0d,tudelft-dastud, -92
1522851133958,C7D1,38:90:a5:8c:7c:d1,TUvisitor, -78
1522851133958,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -83
1522851133958,C7D1,38:90:a5:20:e9:0f,eduroam, -71
1522851133958,C7D1,38:90:a5:8c:93:ee,TUvisitor, -90
1522851133958,C7D1,50:0f:80:e3:74:22,tudelft-dastud, -70
1522851133958,C7D1,50:0f:80:ee:6d:50,eduroam, -71
1522851133958,C7D1,38:90:a5:37:40:8e,TUvisitor, -76
1522851133958,C7D1,50:0f:80:e3:79:62,tudelft-dastud, -67
1522851133958,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -73
1522851133958,C7D1,50:0f:80:e3:79:6f,eduroam, -72
1522851133958,C7D1,38:90:a5:9d:11:11,TUvisitor, -71
1522851133958,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -83
1522851133958,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -87
1522851133958,C7D1,38:90:a5:37:42:df,eduroam, -44
1522851133958,C7D1,50:0f:80:fd:7f:5f,eduroam, -83
1522851133958,C7D1,38:90:a5:20:e9:0e,TUvisitor, -68
1522851133958,C7D1,50:0f:80:e3:79:6e,TUvisitor, -73
1522851133958,C7D1,50:0f:80:fd:7f:be,TUvisitor, -87
1522851133958,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -44
1522851133958,C7D1,50:0f:80:e3:79:61,TUvisitor, -67
1522851133958,C7D1,38:90:a5:20:f0:fd,tudelft-dastud, -83
1522851133958,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -85
1522851133958,C7D1,38:90:a5:37:40:82,tudelft-dastud, -62
1522851133958,C7D1,50:0f:80:e3:79:60,eduroam, -67
1522851133958,C7D1,38:90:a5:37:40:81,TUvisitor, -62
1522851133958,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -44
1522851133958,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851133958,C7D1,50:0f:80:c4:5f:6f,eduroam, -83
1522851133958,C7D1,50:0f:80:e3:74:21,TUvisitor, -70
1522851133958,C7D1,50:0f:80:c4:60:0e,TUvisitor, -93
1522851133958,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -86
1522851138956,C7D1,38:90:a5:37:42:d0,eduroam, -45
1522851138956,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -74
1522851138956,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -85
1522851138956,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -81
1522851138956,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -83
1522851138956,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -68
1522851138956,C7D1,38:90:a5:37:42:d1,TUvisitor, -45
1522851138956,C7D1,38:90:a5:37:40:8f,eduroam, -74
1522851138956,C7D1,50:0f:80:c0:ce:2f,eduroam, -86
1522851138956,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -85
1522851138956,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -86
1522851138956,C7D1,38:90:a5:20:e9:0f,eduroam, -69
1522851138956,C7D1,38:90:a5:8c:7c:dd,tudelft-dastud, -86
1522851138956,C7D1,38:90:a5:37:40:8e,TUvisitor, -73
1522851138956,C7D1,50:0f:80:fd:7f:bf,eduroam, -88
1522851138956,C7D1,50:0f:80:e3:79:6f,eduroam, -73
1522851138956,C7D1,50:0f:80:e3:74:2d,tudelft-dastud, -88
1522851138956,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -85
1522851138956,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -87
1522851138956,C7D1,38:90:a5:20:e9:02,tudelft-dastud, -69
1522851138956,C7D1,38:90:a5:20:f0:ff,eduroam, -83
1522851138956,C7D1,38:90:a5:37:42:df,eduroam, -45
1522851138956,C7D1,50:0f:80:fd:7f:5f,eduroam, -86
1522851138956,C7D1,38:90:a5:20:e9:00,eduroam, -69
1522851138956,C7D1,38:90:a5:20:e9:0e,TUvisitor, -68
1522851138956,C7D1,50:0f:80:e3:79:6e,TUvisitor, -73
1522851138956,C7D1,50:0f:80:ee:6d:5f,eduroam, -85
1522851138956,C7D1,50:0f:80:e3:74:2e,TUvisitor, -89
1522851138956,C7D1,50:0f:80:fd:7f:be,TUvisitor, -89
1522851138956,C7D1,38:90:a5:20:e9:01,TUvisitor, -71
1522851138956,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -45
1522851138956,C7D1,50:0f:80:e3:79:61,TUvisitor, -67
1522851138956,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -87
1522851138956,C7D1,50:0f:80:e3:79:60,eduroam, -68
1522851138956,C7D1,38:90:a5:37:40:81,TUvisitor, -63
1522851138956,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -44
1522851138956,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851138956,C7D1,50:0f:80:c4:5f:6f,eduroam, -81
1522851138956,C7D1,50:0f:80:e3:74:20,eduroam, -70
1522851138956,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -86
1522851113939,C7D1,38:90:a5:37:42:d0,eduroam, -45
1522851113939,C7D1,50:0f:80:ee:6d:51,TUvisitor, -71
1522851113939,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -73
1522851113939,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -81
1522851113939,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -83
1522851113939,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -84
1522851113939,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -70
1522851113939,C7D1,38:90:a5:37:42:d1,TUvisitor, -45
1522851113939,C7D1,38:90:a5:20:f0:fe,TUvisitor, -81
1522851113939,C7D1,38:90:a5:37:40:8f,eduroam, -75
1522851113939,C7D1,50:0f:80:c0:ce:2f,eduroam, -87
1522851113939,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -81
1522851113939,C7D1,38:90:a5:8c:7c:d1,TUvisitor, -78
1522851113939,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -80
1522851113939,C7D1,38:90:a5:20:e9:0f,eduroam, -72
1522851113939,C7D1,38:90:a5:8c:93:ee,TUvisitor, -85
1522851113939,C7D1,38:90:a5:8c:7c:dd,tudelft-dastud, -86
1522851113939,C7D1,50:0f:80:ee:6d:50,eduroam, -71
1522851113939,C7D1,38:90:a5:37:40:8e,TUvisitor, -74
1522851113939,C7D1,50:0f:80:e3:79:62,tudelft-dastud, -65
1522851113939,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -68
1522851113939,C7D1,38:90:a5:9d:11:12,tudelft-dastud, -69
1522851113939,C7D1,50:0f:80:e3:79:6f,eduroam, -68
1522851113939,C7D1,38:90:a5:9d:11:11,TUvisitor, -69
1522851113939,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -80
1522851113939,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -89
1522851113939,C7D1,38:90:a5:20:e9:02,tudelft-dastud, -67
1522851113939,C7D1,38:90:a5:20:f0:ff,eduroam, -82
1522851113939,C7D1,38:90:a5:37:42:df,eduroam, -46
1522851113939,C7D1,50:0f:80:fd:7f:5f,eduroam, -80
1522851113939,C7D1,50:0f:80:ee:6d:52,tudelft-dastud, -71
1522851113939,C7D1,38:90:a5:20:e9:00,eduroam, -66
1522851113939,C7D1,50:0f:80:e3:79:6e,TUvisitor, -68
1522851113939,C7D1,38:90:a5:20:e9:0e,TUvisitor, -69
1522851113939,C7D1,50:0f:80:ee:6d:5f,eduroam, -81
1522851113939,C7D1,50:0f:80:fd:7f:be,TUvisitor, -90
1522851113939,C7D1,38:90:a5:20:e9:01,TUvisitor, -67
1522851113939,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -45
1522851113939,C7D1,50:0f:80:e3:79:61,TUvisitor, -65
1522851113939,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -87
1522851113939,C7D1,38:90:a5:8c:7c:de,TUvisitor, -84
1522851113939,C7D1,50:0f:80:e3:79:60,eduroam, -66
1522851113939,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -45
1522851113939,C7D1,38:90:a5:37:42:de,TUvisitor, -88
1522851113939,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -87
1522851143959,C7D1,38:90:a5:37:42:d0,eduroam, -48
1522851143959,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -73
1522851143959,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -85
1522851143959,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -81
1522851143959,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -80
1522851143959,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -68
1522851143959,C7D1,38:90:a5:37:42:d1,TUvisitor, -48
1522851143959,C7D1,38:90:a5:20:f0:fe,TUvisitor, -80
1522851143959,C7D1,38:90:a5:8c:7c:d1,TUvisitor, -76
1522851143959,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -87
1522851143959,C7D1,38:90:a5:8c:93:ee,TUvisitor, -92
1522851143959,C7D1,38:90:a5:37:40:8e,TUvisitor, -73
1522851143959,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -72
1522851143959,C7D1,50:0f:80:e3:79:6f,eduroam, -72
1522851143959,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -86
1522851143959,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -88
1522851143959,C7D1,38:90:a5:20:e9:02,tudelft-dastud, -66
1522851143959,C7D1,38:90:a5:20:f0:ff,eduroam, -80
1522851143959,C7D1,50:0f:80:fd:7f:5f,eduroam, -87
1522851143959,C7D1,50:0f:80:ee:6d:5f,eduroam, -86
1522851143959,C7D1,50:0f:80:fd:7f:be,TUvisitor, -88
1522851143959,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -86
1522851143959,C7D1,50:0f:80:e3:79:60,eduroam, -68
1522851143959,C7D1,50:0f:80:e3:74:20,eduroam, -70
1522851143959,C7D1,50:0f:80:e3:74:21,TUvisitor, -71
1522851143959,C7D1,38:90:a5:37:40:8f,eduroam, -73
1522851143959,C7D1,38:90:a5:8c:7c:d2,tudelft-dastud, -78
1522851143959,C7D1,50:0f:80:c0:ce:2f,eduroam, -87
1522851143959,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -86
1522851143959,C7D1,38:90:a5:20:e9:0f,eduroam, -69
1522851143959,C7D1,50:0f:80:e3:74:22,tudelft-dastud, -70
1522851143959,C7D1,38:90:a5:8c:7c:dd,tudelft-dastud, -86
1522851143959,C7D1,38:90:a5:9d:11:12,tudelft-dastud, -72
1522851143959,C7D1,50:0f:80:e3:74:2d,tudelft-dastud, -88
1522851143959,C7D1,38:90:a5:9d:11:11,TUvisitor, -72
1522851143959,C7D1,38:90:a5:37:42:df,eduroam, -44
1522851143959,C7D1,38:90:a5:20:e9:0e,TUvisitor, -68
1522851143959,C7D1,50:0f:80:e3:79:6e,TUvisitor, -72
1522851143959,C7D1,50:0f:80:e3:74:2e,TUvisitor, -89
1522851143959,C7D1,50:0f:80:c0:ce:22,tudelft-dastud, -79
1522851143959,C7D1,38:90:a5:8c:7c:df,eduroam, -85
1522851143959,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -48
1522851143959,C7D1,50:0f:80:e3:79:61,TUvisitor, -68
1522851143959,C7D1,38:90:a5:8c:7c:de,TUvisitor, -86
1522851143959,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -44
1522851143959,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851143959,C7D1,50:0f:80:c4:5f:6f,eduroam, -81
1522851143959,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -85
1522851153948,C7D1,38:90:a5:37:42:d0,eduroam, -44
1522851153948,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -74
1522851153948,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -86
1522851153948,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -79
1522851153948,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -80
1522851153948,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -69
1522851153948,C7D1,38:90:a5:37:42:d1,TUvisitor, -44
1522851153948,C7D1,38:90:a5:37:40:80,eduroam, -66
1522851153948,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -85
1522851153948,C7D1,38:90:a5:8c:93:ee,TUvisitor, -90
1522851153948,C7D1,38:90:a5:37:40:8e,TUvisitor, -74
1522851153948,C7D1,50:0f:80:e3:79:62,tudelft-dastud, -67
1522851153948,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -70
1522851153948,C7D1,50:0f:80:e3:79:6f,eduroam, -71
1522851153948,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -86
1522851153948,C7D1,50:0f:80:fd:7f:bd,tudelft-dastud, -88
1522851153948,C7D1,38:90:a5:20:e9:02,tudelft-dastud, -68
1522851153948,C7D1,50:0f:80:fd:7f:5f,eduroam, -86
1522851153948,C7D1,50:0f:80:fd:7f:51,TUvisitor, -80
1522851153948,C7D1,38:90:a5:20:e9:00,eduroam, -67
1522851153948,C7D1,50:0f:80:ee:6d:5f,eduroam, -85
1522851153948,C7D1,50:0f:80:fd:7f:be,TUvisitor, -89
1522851153948,C7D1,38:90:a5:20:f0:fd,tudelft-dastud, -83
1522851153948,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -86
1522851153948,C7D1,38:90:a5:37:40:82,tudelft-dastud, -66
1522851153948,C7D1,50:0f:80:e3:74:20,eduroam, -70
1522851153948,C7D1,50:0f:80:e3:74:21,TUvisitor, -70
1522851153948,C7D1,50:0f:80:ee:6d:51,TUvisitor, -69
1522851153948,C7D1,38:90:a5:37:40:8f,eduroam, -75
1522851153948,C7D1,50:0f:80:c0:ce:2f,eduroam, -87
1522851153948,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -85
1522851153948,C7D1,38:90:a5:20:e9:0f,eduroam, -69
1522851153948,C7D1,38:90:a5:8c:7c:dd,tudelft-dastud, -85
1522851153948,C7D1,50:0f:80:ee:6d:50,eduroam, -70
1522851153948,C7D1,38:90:a5:9d:11:12,tudelft-dastud, -74
1522851153948,C7D1,38:90:a5:37:42:df,eduroam, -43
1522851153948,C7D1,38:90:a5:20:e9:0e,TUvisitor, -69
1522851153948,C7D1,50:0f:80:e3:79:6e,TUvisitor, -71
1522851153948,C7D1,38:90:a5:20:e9:01,TUvisitor, -68
1522851153948,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -44
1522851153948,C7D1,50:0f:80:e3:79:61,TUvisitor, -67
1522851153948,C7D1,38:90:a5:8c:7c:de,TUvisitor, -85
1522851153948,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -43
1522851153948,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851153948,C7D1,50:0f:80:c4:5f:6f,eduroam, -80
1522851153948,C7D1,50:0f:80:c4:60:0e,TUvisitor, -91
1522851153948,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -87
1522851118955,C7D1,38:90:a5:37:42:d0,eduroam, -43
1522851118955,C7D1,38:90:a5:37:40:8d,tudelft-dastud, -69
1522851118955,C7D1,50:0f:80:fd:7f:52,tudelft-dastud, -81
1522851118955,C7D1,50:0f:80:ee:6d:5e,TUvisitor, -87
1522851118955,C7D1,50:0f:80:c4:5f:6d,tudelft-dastud, -84
1522851118955,C7D1,50:0f:80:c4:5f:6e,TUvisitor, -84
1522851118955,C7D1,38:90:a5:20:e9:0d,tudelft-dastud, -65
1522851118955,C7D1,38:90:a5:37:42:d1,TUvisitor, -43
1522851118955,C7D1,38:90:a5:20:f0:fe,TUvisitor, -80
1522851118955,C7D1,38:90:a5:9d:11:10,eduroam, -69
1522851118955,C7D1,38:90:a5:37:40:80,eduroam, -63
1522851118955,C7D1,50:0f:80:fd:7f:5d,tudelft-dastud, -89
1522851118955,C7D1,38:90:a5:37:40:8e,TUvisitor, -89
1522851118955,C7D1,50:0f:80:e3:79:62,tudelft-dastud, -68
1522851118955,C7D1,50:0f:80:e3:79:6d,tudelft-dastud, -71
1522851118955,C7D1,50:0f:80:e3:79:6f,eduroam, -71
1522851118955,C7D1,50:0f:80:fd:7f:5e,TUvisitor, -89
1522851118955,C7D1,38:90:a5:20:f0:ff,eduroam, -79
1522851118955,C7D1,50:0f:80:fd:7f:5f,eduroam, -88
1522851118955,C7D1,50:0f:80:fd:7f:51,TUvisitor, -80
1522851118955,C7D1,50:0f:80:fd:7f:be,TUvisitor, -89
1522851118955,C7D1,38:90:a5:20:f0:fd,tudelft-dastud, -78
1522851118955,C7D1,50:0f:80:c0:ce:2e,TUvisitor, -86
1522851118955,C7D1,38:90:a5:37:40:82,tudelft-dastud, -63
1522851118955,C7D1,50:0f:80:e3:79:60,eduroam, -68
1522851118955,C7D1,50:0f:80:ee:6d:51,TUvisitor, -72
1522851118955,C7D1,38:90:a5:37:40:8f,eduroam, -69
1522851118955,C7D1,38:90:a5:8c:7c:d2,tudelft-dastud, -75
1522851118955,C7D1,50:0f:80:c0:ce:2f,eduroam, -84
1522851118955,C7D1,50:0f:80:ee:6d:5d,tudelft-dastud, -86
1522851118955,C7D1,38:90:a5:20:e9:0f,eduroam, -69
1522851118955,C7D1,50:0f:80:e3:74:22,tudelft-dastud, -77
1522851118955,C7D1,38:90:a5:8c:7c:dd,tudelft-dastud, -87
1522851118955,C7D1,38:90:a5:9d:11:12,tudelft-dastud, -68
1522851118955,C7D1,38:90:a5:9d:11:11,TUvisitor, -70
1522851118955,C7D1,38:90:a5:37:42:df,eduroam, -44
1522851118955,C7D1,38:90:a5:20:e9:0e,TUvisitor, -65
1522851118955,C7D1,50:0f:80:e3:79:6e,TUvisitor, -72
1522851118955,C7D1,38:90:a5:20:e9:01,TUvisitor, -69
1522851118955,C7D1,38:90:a5:37:42:d2,tudelft-dastud, -43
1522851118955,C7D1,50:0f:80:e3:79:61,TUvisitor, -68
1522851118955,C7D1,38:90:a5:8c:7c:de,TUvisitor, -88
1522851118955,C7D1,38:90:a5:37:40:81,TUvisitor, -63
1522851118955,C7D1,38:90:a5:37:42:dd,tudelft-dastud, -44
1522851118955,C7D1,38:90:a5:37:42:de,TUvisitor, -44
1522851118955,C7D1,50:0f:80:c4:5f:6f,eduroam, -83
1522851118955,C7D1,50:0f:80:c0:ce:2d,tudelft-dastud, -84
